 BUS_STOP_ID ,BUS_STOP_NAME,BUS_STOP_CODE,LATITUDE_CURRENT,LONGITUDE_CURRENT
13773,CS-Kadugondanahalli Railway Gate,CSKDGH,13.02623115,77.62008995
13774,CS-Kadugondanahalli Railway Gate,CSKDGHR,13.02625729,77.62004435
13775,CS-Kadugondanahalli Police Station,CSKDGPS,13.0195413,77.61886686
13776,CS-Kadugondanahalli Police Station,CS KDGPS,13.0196037,77.61883635
13777,CS-Venkateshpura,CSVKPR,13.01599379,77.6177752
13778,CS-Venkateshpura,CS-VNTPR,13.01588142,77.61779398
13779,CS- T Dasarahalli,CSDRH1,13.04276817,77.51415073
13780,CS-Bilal Maszid Tanny Road,BLALM,13.01192681,77.61607267
13781,CS-Doddi,CSDODDY,13.0025441,77.61216402
13782,CS-Doddi,CS Doddi,13.00258722,77.61210702
13783,CS-Peenya 1st Stage,CSP1StS,13.03573907,77.52615362
13784,CS-Nagawara Junction,CSNGV,13.04050529,77.62435902
13785,CS-Sarai Palya Nagawar,CSSRPL,13.04749768,77.62854427
13786,CS-Sarai Palya Nagawar,SRPN2,13.04741994,77.62866564
13787,CS-Rastrosthan School Hegadenagara,CSRSTNSC,13.06750431,77.63437405
13788,CS-Chikkagubbi Cross,CSGBSC5,13.0641835,77.65081465
13789,CS-BDS Nagara,BDSN5,13.06576226,77.64293969
13790,CS-HBR Layout,CS HBR,13.03685746,77.62736142
13791,CS-Tanny Road Circle (Periyar CIrcle),TNYC,13.00857028,77.61328384
13792,CS-Frazer Town,FRZ3,13.00099299,77.6126039
13793,CS-East Railway Station Bangalore,SRSN4,13.00094072,77.61834651
13794,CS-Appolo Hospital HBR Layout,APHL,13.03001108,77.62874007
13795,CS-HBR BDA Complex,HBRBDA,13.025749,77.62836725
13796,CS-Munnekolalu,CSMNK,12.94851456,77.70796582
13797,CS-Kodihalli,CSKDH,12.95995318,77.64682487
13798,CS-Shilpa Bekary,CSSPBK,13.03775179,77.65054777
13799,CS-Hormavu Main Road,HRMD,13.02855428,77.66359068
13800,CS-Jakkur Circle,JKRC5,13.07919347,77.60733873
13801,CS-Ramakrishna Hegde Nagar,RKH5,13.07230913,77.63373971
13802,CS-Amruthahalli Anjaneya Temple,AMRHA,13.06570282,77.60031268
13803,CS-Amruthahalli Water TAnk,AMRWT,13.0657443,77.60081794
13804,CS-Malleshwaram 11th Block,CSMELL11blk,13.00172348,77.57129118
13805,CS-Nandidurga Road,CSNDR,13.00113153,77.59946242
13806,CS-Renaissance Prosperio Apartments,RPAB,13.06447874,77.5939022
13807,CS-Jakkur Government PU College,JKRPUC,13.07755668,77.60614514
13808,CS-Kalyani Tech Park ORRCA Kundalahalli Gate ,CSKLYNITECH,12.97092211,77.7175574
13809,CS-Mariyyappanapalya BUC Road,CSMRIYPPNH,12.94541171,77.49548525
13810,CS-Bengaluru University  Quarters,CSBNGQTER,12.95204343,77.49982338
13811,CS-Attiguppe Petrol Bunk ,CSATGUPPTBU,12.96084713,77.52843484
13812,CS- Ashwath Nagar Bhupasandra,CS-ASW,13.02689883,77.57984877
13813,CS-Deepanajalinagara ,CSDPNGLINGR,12.95000453,77.53736258
13814,CS- Muthyalanagara,CSMTN,13.04362426,77.55338073
13815,CS-Muthyalanagara,CSMTK,13.04358212,77.55338073
13816,CS-T Dasarahalli,CS TSD,13.04298505,77.51231208
13817,CS-Dhobi Ghat Warrior Bakery ,CSDHBOWRORBK,12.98495112,77.54939497
13818,CS-Trinity Circle ,CSTRINITYCIR,12.97089466,77.61970639
13819,CS-Trinity Circle,CSTRNCIR,12.97294385,77.62001216
13820,CS-Manorayanapalya Housing Boad,CSMNPL,13.02995101,77.60421395
13821,CS-Manorayanapalya,CSMNPLA,13.02923893,77.60152571
13822,CS-sultan palaya,CSSLNP,13.02634876,77.60397255
13823,Electronic City,ELCTW,12.84539953,77.66540855
13824,CS-Cessna Business Park ORRCA ,CSCESSBPRK,12.93510958,77.69508719
13825,CS-Sulthanpalya Housing Board,SPHC5,13.02831256,77.60709465
13826,CS-Vrindavan Embassy Park ORRCA,CSVRNDNEMBY,12.93396981,77.68986762
13827,CS-Eco Space ORRCA,CSECOSPCE,12.92759902,77.68055767
13828,CS-Thanisandra Petrol Bunk,IBPT,13.05601775,77.63261855
13829,CS-Nandi Garden Apartments Kottanuru ,CSNNDIGER,12.86692466,77.56534204
13830,CS-Glass Factory Kottanuru ,CSGLFCTRY,12.87619808,77.56686822
13831,CS-Soudahamini Kalyani Mantapa ,CSSOUDHMNP,12.88383209,77.56666236
13832,CS-Konanakunte Cross ,CSKKCCROSS,12.89034355,77.56419674
13833,CS-Sarakki Signal ,CSSRKKE,12.90658631,77.57363811
13834,CS-Jayadeva Signal ,CSJAYDSIFN,12.91643996,77.59976149
13835,CS-Ambedkar Institute of Technology,CSAIT7,12.96307545,77.50501312
13836,CS-Ashwathanagara  Sadashivanagara,CSSNJYSADS,13.02700859,77.57971063
13837,CS-Sanjayanagara Boopasandra,CSSNJYBPS,13.03406146,77.57560551
13838,CS-IBP Petrol Bunk Sanjayanagara,CSIBPPTROL,13.02924023,77.57859081
13839,CS-CBI Bus Stop,CSCBIBUSTP,13.02695436,77.58586496
13840,CS-Dinnuru Bus Stop ,CSDNRBS,13.02311753,77.60072708
13841,CS-CQAL Circle CIL Road,CSCQALCRLC,13.01036991,77.59123206
13842,CS-Bharathinagara Police Stn Coles Park ,CSBHRTNGR,12.9913701,77.61260927
13843,CS-Halasuru ,CSHALSU,12.9792612,77.62922823
13844,Mallohalli Cross,MLHCR,13.21407157,77.45060921
13845,Honnadevanapura,HNPR,13.24038215,77.42600866
13846,Honnadevanapura,HNDPR,13.2404122,77.42599525
13847,Isthurmatti,ISTRM,13.22899505,77.42769778
13848,Isthurmatti,ISTRM1,13.22893198,77.42761463
13849,Simpadipura,SMPDR,13.22749629,77.41276324
13850,Honnavara Gate,HNRGT,13.2249202,77.42815342
13851,Honnavara Gate,HNRGT1,13.2249401,77.42810413
13852,Mallohalli Cross,MLCRS,13.21410651,77.45063402
13853,CS-Marathahalli Bridge ,CSMRHBRDGE,12.95549647,77.70083517
13854,CS-Reliance Fresh Vidyaranyapura Road,CSRLYFRVIDY,13.08029995,77.55942978
13855,CS-Canara Bank Vidyaranyapura Road,CSCNRBNKVDY,13.07206158,77.55631104
13856,CS-AXIS Bank Vidyaranyapura Road,CSAXIESBNK,13.07265531,77.55658865
13857,CS-Nagashettyhalli Big Bazar ORR,CSNGSHTYY,13.04741668,77.5742054
13858,CS-Vijaya Bank Colony ORR Road,CSVJYBNKORR,13.01714364,77.66017556
13859,Shanthipura Banawadi,SNTPRB,13.11828837,77.24565357
13860,Shanthipura Banawadi,SNPRBD,13.11835368,77.24575549
13861,Palanahalli Banawadi,PLNHB,13.11148967,77.23720327
13862,Palanahalli Banawadi,PLVDB,13.11156804,77.23720193
13863,Medarahalli,MDH5,13.07628661,77.50504766
13864,Anandanagara Hebbala,ANDNH,13.03149798,77.59104967
13865,Anandanagara Hebbala,ANDRH2,13.03123602,77.59101011
13866,Mekhri Circle,MKCRC2,13.01718675,77.58420065
13868,CS-15th Malleshwaram Cross,CS15thcrossmls,13.00551948,77.57112354
13869,CS-Cauvery Talkies Bellery Road ,CSCAUTLKIESRO,13.00396711,77.58408129
13870,CS-Kengeri Register Office ,CSKGRRGROF,12.91139815,77.48469472
13871,CS-Mallathahalli Cross ,CSMLHCROS,12.95845281,77.50352651
13872,CS-Papareddyapalya ,CSPPRYDY,12.97246815,77.50801653
13873,Chinnappa Layout,CHNPLT,13.02821718,77.60959044
13874,Chinnappa Layout ,CHNPLT2,13.02823253,77.60955188
13875,Wind Tunnel Road (Murugeshpalya),WTRMP,12.95924742,77.65421033
13876,Wind Tunnel Road (Murugeshpalya),WTRM,12.95925526,77.65415937
13877,Sirsi Circle,SRSC9,12.96114446,77.55929366
13878,Mantri Mall Arrival,MTRML,12.99149032,77.57142395
13879,Siddanahalli H Cross,SDH1,13.21930796,77.91862249
13880,Arch Lingadeeranahalli,LDHA,12.99960919,77.48824362
13881,Arch Lingadeeranahalli,LDHA1,12.9996742,77.48818964
13882,10th Cross Lingadeeranahalli,LDH10,13.00066438,77.48274442
13883,10th Cross Lingadeeranahalli,LDH10t,13.00069051,77.48275582
13884,Siddanahalli H Cross,SDH2,13.21916696,77.91959882
13885,CS-Summanahalli,CSSMH7,12.98737851,77.51949739
13886,CS-Kamakshipalya,CSKMKP,12.98384686,77.52905376
13887,CS-Dhobi Ghat Rajajinagara,CSDGRJN,12.98774605,77.54983451
13888,CS-BEML Layout 5th Stage,CSBEML5,12.9068118,77.52103832
13889,CS-Bharathnagara 1st Phase,CSBNBL,12.9811388,77.4851859
13890,CS-NGEF Layout Nagarabhavi,CSNGEF7,12.96103173,77.50954539
13891,CS-Sadanadanagar 4th Cross,CSSDN,12.99450634,77.65819341
13892,CS-Command Hospital,CSCMNDH,12.96419319,77.6261447
13893,CS-Isolation Hospital,CSISH,12.98841676,77.65078783
13894,CS-Tubarahalli,CSTBRHL,12.95591502,77.72163436
13895,CS-Siddapura,CSSDPR,12.95618589,77.73047995
13896,CS-Lalbahudur Nagar,CSLBN,13.00898353,77.65598729
13897,CS-White Field,CSWF,12.96986288,77.74989411
13898,CS-Steel Factory Banaswadi,CSSFB,13.01307472,77.64942259
13899,CSMadavaraji Timbers,CSMRT,13.01167136,77.64686912
13900,CS-Sidedahalli,CSSDH,13.06252535,77.49532197
13901,CS-MEI Layout,CSMEILO,13.06301819,77.49996722
13902,CS-Sapthagiri College,CSSGC,13.06655492,77.5033401
13903,CS-Kanteerava Studio,CSKNTS,13.02216371,77.5326734
13904,CS-Shirke KHB Quarters,CSSKHB,12.93172652,77.48773266
13905,CS-Singapura,CSSNGPR,13.07959029,77.53833521
13906,Jakkur Layout  3rd Cross Shnimahatma Temple,JKLCRS,13.07299758,77.60124274
13907,Jakkur Layout 3rd Cross shanimahatma Temple,JKRCR3,13.07290352,77.60120519
13908,CS-Vivek Nagara,CSVEK,12.95407187,77.62298942
13909,CS-Viveknagar Post Office,CSVVPO,12.95456656,77.62084331
13910,CS-Ejipura,CSEJP,12.95229438,77.62043595
13911,CS-Koramangala 8th Block,CSKRM,12.94822963,77.62105018
13912,CS-CMR Institute,CSCMRI,12.96773721,77.713691
13913,CS-wipro Park Koramangala,CSWPK,12.92900809,77.63331592
13914,CS-Koramangala Water Tank,CSKMWT,12.92712585,77.62225986
13915,Sir M Vishweshwaraiah Layout 9th Block Mallathahalli Kere,VSL9th,12.96243309,77.49534812
13916,Sir M Vishweshwaraiah Layout 9th Block Mallathahalli Kere,VSL-9,12.96245433,77.49535449
13917,Durga Bakery Mallathahalli,DBMLRTH,12.96095397,77.50160035
13918,ITI Layout Cross,ITILOC7,12.9619443,77.49797769
13919,ITI Layout Cross,ITILOC9,12.96197207,77.49797668
13920,Durga Bakery Mallathahallli,DRGB,12.96097945,77.50161711
13921,CS-Begur,CS-BEG,12.87317802,77.62484148
13922,CS-Vishwa Priya Layout,CS-VPL,12.88224072,77.62472883
13923,CS-Hongasandra Begur Main Road,CSHBMR,12.89573678,77.62605317
13924,CS-madiwala Police Station,CSMPS,12.92038104,77.62055397
13925,CS-Madiwala Govt Primary School,CSMGPS,12.92753628,77.62088656
13926,CS-Kalyani Tech Park ORRCA ,CSKLYNITECHP,12.97047777,77.71749437
13927,CS-Jambu Savari Dinne ,CSJMBUSVR,12.86568783,77.58101821
13928,CS-Jambu Savari Dinne ,CSJMBUSVRDIN,12.86566299,77.58094043
13929,CS-Loyala School BS BNP Road ,CSLOYLBS,12.8707567,77.5933899
13930,CS-Loyala School Bus Stop BNP Road,CSLYLOBUSDP,12.871162,77.59367019
13931,CS-Hulimavu Gate ,CSHULMVUGT,12.88142755,77.59586021
13932,CS-Arekere Gate ,CSARKREGT,12.8906926,77.5980784
13933,CS-Apollo Hospital IIM BS ,CSAPLOHSP,12.89604595,77.59980977
13934,CS-LRDE CV Ramanagara Road ,CVRMNGROD,12.9806935,77.65660822
13935,CS-Bannerghatta Police Station,CSBPS1,12.81386227,77.58132264
13936,CS-Koli Farm Gate ,CSKFG1,12.84107545,77.58854583
13937,CS-Syndicate Bank Colony Bannara Main Road,CSSBC,12.88276889,77.59613514
13938,CS-Ganesh Temple Banneragatta Road,CSGST1,12.81804689,77.58400083
13939,CS-IIM Banneru Gatta Road,CSIIMBGR,12.89429943,77.59918213
13940,CS-Tilak Nagar,CSTLN,12.92507628,77.59719729
13941,CS-Nandini Bakery GM Palya ,CSNDNBKRY,12.97532496,77.66635939
13942,CS-Jayanagar 3rd Block Syndicate Bank,CSJSB,12.93330319,77.58391365
13943,CS-Ashoka Pillar,CSAHP,12.94242908,77.58513808
13944,CS-Siddapura  behind Lal bhag ,CSSBLB,12.94657757,77.58719031
13945,CS-BEL Circle,CSBELC1,13.04492128,77.55680859
13947,CS-Sweet Chariot,CSSTC,12.91249227,77.63254076
13948,CS-HSR BDA Complex,CSHBC,12.91237331,77.63818413
13949,CS-HSR Layout KEB,CSHSRKEB2,12.90358622,77.64882177
13950,CS-HSR  26th Main,CSHSRM,12.9050294,77.65103996
13951,CS-PES College Hostel Kasavanahalli,CSPESK,12.89482757,77.67444491
13952,KR Puram Railway Station Cross ,KRPMRLYSRTN,13.00044289,77.68141329
13953,CS-Bagmane World Technology Center Doddanekkundi,BWTCD,12.98264851,77.69301116
13955,CS-Mahadevapura Ring Road,CS-MDP,12.99149755,77.68736511
13956,CS-Hosaroad Junction,CSHRJ,12.86909629,77.65369266
13957,Nagasandra Metro Station ,NGSRMRTOSTN,13.04773023,77.49946296
13958,Nagasandra Metro Station,NGSDRMTSTN,13.04807253,77.49982908
13959,Chandapura ,CNDPRA,12.80275438,77.7047351
13960,CS-Murugeshpalya,CSMGP,12.95948268,77.651048
13961,CS-RBANMS School,CSRBANMS1,12.98017076,77.61224985
13962,Hosahalli Metro Station,HMS,12.97406645,77.54633725
13963,Hosahalli Metro Station,HMSN,12.97426771,77.54479431
13964,Rajajinagara Metro Station,RMSN,12.9997856,77.54993677
13965,Rajajinagara Metro Station,RJMSN,12.99955692,77.54977852
13970,CS-New Bank Colony Konanakunte Cross,NEWBNKKKC,12.883099,77.56972075
13971,New Public School Vijayanagara,NPSVJN,12.97551577,77.54217379
13972,CS-New Bank Colony Konankunte Cross ,BNKCOLNEWLIOY,12.88306174,77.56968454
13973,CS-Vasanthapura ,CSVSRPUT,12.89565638,77.55274236
13974,CS-Sai Baba Temple Vasanthapura,CSSSIBBAVSPUTR,12.8948694,77.55343169
13975,CS-Sai Baba Temple Vasanthapura,CSSSIBBAVSPUTR,12.8948694,77.55343169
13976,CS-Sai Baba Temple Vasanthapura,CSSSIBBAVSPUTR,12.8948694,77.55343169
13977,CS-Sai Baba Temple Vasanthapura,CSSSIBBAVSPUTR,12.8948694,77.55343169
13978,CS-Sai Baba Temple Vasanthapura,CSSSIBBAVSPUTR,12.8948694,77.55343169
13979,CS-Sai Baba Temple Vasanthapura,CSSSIBBAVSPUTR,12.8948694,77.55343169
13980,CS-Sai Baba Temple Vasanthapura,VSPURSAIBABA,12.89497137,77.55347997
13981,CS-Uttarahalli Bus Stop,CSUTRBUSSTOP,12.90485162,77.54352361
13982,CS-Uttarahalli Bus Stand ,CSUTRBUSSTNT,12.90515751,77.54336938
13983,CS-Chikkalasandra Shani Temple,CSCKRSHAN ITMEPL,12.91174946,77.55242754
13984,CS-Kidney Foundation ,CSKIDNEYFONGD,12.91821378,77.55597576
13985,CS-RM Guttahalli ,CSRMGUTTHLLI,12.99973987,77.58388281
13986,Doddabadhegere Gate,DDBG,12.66891648,77.48309612
13987,Doddabadhegere Gate,DDGG,12.66900025,77.48289496
13988,Neralemarada Doddi,NMDD,12.65877838,77.49158531
13989,Neralemarada Doddi,NMDD1,12.65870513,77.49162287
13990,Karekallu Doddi,KKDD,12.65145329,77.49492735
13991,Karekallu Doddi,KKDD1,12.6515318,77.49483079
13992,Gandhi Farm Gate,GFG,12.64479795,77.49752373
13993,Gandhi Farm Gate,GFG1,12.64476132,77.49747008
13994,Gangamma Temple Maralawadi Road,GTMR,12.63630253,77.49900162
13995,Gangamma Temple Maralawadi Road,GTMR1,12.6362083,77.4990204
13996,Ane Hosahalli Gate,AHHG,12.62071114,77.51387045
13997,Ane Hosahalli Gate,AHHG1,12.62058945,77.51383558
13998,Dodda Maralawadi,MRWD,12.61221227,77.52528727
13999,Brundavana School Maralawadi,BSMRD,12.61767229,77.52111375
14000,Brundavana School Maralawadi,BSMRWD,12.6175493,77.52126664
14001,CS-Kuvempunagara,CSKVPN,13.07316773,77.54141037
14002,Kuvempunagara 8th Cross,KVMPN8,13.06943743,77.54138991
14003,CS-Kenchanapura Cross,CSKPC,12.94149389,77.49345381
14004,CS-PVP School,CSPVPS,12.94834236,77.49701947
14005,CS-Sonnenahalli,CSSNH8,12.94213271,77.48020303
14006,CS-Maruthinagara,CSMRTN9,12.93977415,77.47942686
14007,CS-Bhuvaneshwarinagara,CSBVN78,12.94240882,77.48849038
14008,CS-Anjanapura BS,CSANPURAHAK,12.86184786,77.56404251
14009,CS-1st Block Vishveshwaraiah Layout,CSVVLO1,12.93748942,77.47875899
14010,CS-Doddabasti,CSDBST,12.9393951,77.47274883
14011,CS-Sujatha Talkies,CSSJT,12.98268608,77.56221559
14012,CS-PES College Hostel Kasavanahalli,CSPESK1,12.89527989,77.67229781
14013,CS-Shirne Public School Avalahalli ,CSSHIRNESCHOOL,12.87016837,77.56601661
14014,CS-Shirne Public School Avalahalli ,CSPBUSCHOLCS,12.87016576,77.56608635
14015,CS-M M Industries ,CSMMINDUSTRI,12.92892312,77.57357106
14016,CS-Gunasheela Nursing Home Basavanagudi,CSGUNSHEELNURBSNGU,12.94068287,77.57651746
14017,CS-South End Circle Basavanagudi,CSSOTHENDBSN,12.93681791,77.5797978
14018,CS-Banashanakari TTMC,CSBSKBUSSTNTTMC,12.91748438,77.5734356
14019,CS-Sunkadakatte,CSSKT1,12.99012768,77.5041699
14020,CS-Janapriya Township,CSJPT,12.98879671,77.4994063
14021,CS-Ashraya Hospital Sunkadakatte,CSAHPTL,12.98897346,77.50775568
14022,CS-Muddinapalya,CSMDNP,12.9664339,77.4878785
14023,CS-Upkar Residency,CSUPKR,12.96286568,77.48870328
14024,CS-Depot 31 Gate,CSD31,12.99296861,77.52145674
14025,CS-Nimishamba Temple,CSNMSBT,12.92472172,77.51804799
14026,CS-Sagar Hospitals,CSSGRH,12.9275719,77.60044511
14027,CS-Mico Gate Adugodi,CSMICOG,12.94442099,77.6028182
14028,CS-PES College Gate,CSPESC,12.86134841,77.66502768
14029,CS-PES College Parking lot  Near Electronic City,CSPESCE,12.86112091,77.66507864
14030,CS-Central jail Road Junction,CSCJRJ,12.87361076,77.66630307
14031,CS-Hosa Road Junction,CSHRJ2,12.86925056,77.65403867
14032,CS-Double Road BEML Layout,CSDBLR,12.91476122,77.52063934
14033,CS-Koshys Hospital Kalkere,CSRMNKH,13.02070552,77.67665103
14034,CS-Petrol Bunk RR Nagara,CSRRNPB,12.93274801,77.51606215
14035,CS-Ladies Hostel,CSLDSH,12.94203991,77.50577353
14036,CS-Upparpet Police Station,CSUPS,12.97431476,77.57477805
14037,CS-Anand Rao Circle,CSARC,12.9805517,77.57478073
14038,CS-Contonment Railway Station,CSCRS,12.99383989,77.5971356
14039,CS-Nandidurga Road Masjid,CSNRM,12.99535835,77.60163903
14040,CS-Kullappa Circle,CSKPC1,13.01400964,77.63921946
14041,CS-Banaswadi  Police Station,CSBPS2,13.01943678,77.64012337
14042,CS-Kacharakanahalli nilgiris,CSKMN,13.01485864,77.63318349
14043,HMT Auditorium KIAS,HMTAUDKIASBS,13.04964291,77.54274845
14044,Kogilu Cross Toll Plaza KIAS-01A,KGRCROSSTLOKIAS01,13.10399654,77.60031268
14045,Kogilu Cross Toll Plaza KIAS-01A,KGRCRSSPLZKIAS,13.10374706,77.60073379
14046,Kogilu Cross KIAS,KGRCRSSSKIAS01,13.10368959,77.60070965
14047,HMT Auditorium KIAS,HMTAMTUKIAS01A,13.04947568,77.542786
14048,CS-Beguru (Hosuru Road),CSBGRHSR,12.87368659,77.62509361
14049,CS-Beguru (Hosuru Road),CSBGRHSURUBHJ,12.87357416,77.62527332
14050,CS-Shell Petrol Bunk Belturu,CSSHEELBPRTO,13.01766629,77.76205122
14051,CS-Mosque Road,CSMQR,13.00027432,77.61598885
14052,CS-Haince Road,CSHNR,12.99683236,77.6092726
14053,CS-Queens Road,CSQSR,12.97773284,77.59885959
14054,CS-Dhobi Ghat Rajajinagara West Of Card Road ,CSDHGHTRJWESTC,12.9856176,77.54904896
14055,CS-Dhobi Ghat Rajajinagara West Of Card Road ,CSDHOBIGHTROD WDR,12.98585282,77.54950225
14056,CS-Channasandra (Hope Form),CSCNSDRAHOPEGORM,12.98352408,77.76818544
14057,CS-Hosakerihalli Cross ,CSHSKCROSS,12.93246666,77.54493043
14058,CS-Hosakerihalli Cross ,CSHSKHALLICROSS,12.93250849,77.54525095
14059,CS-CMR College,CS-CMRC,13.0058148,77.650242
14060,CS-Town Hall,CSTWH,12.96351327,77.58396327
14061,CS-Chikka Banaswadi,CSCBW,13.00644462,77.64508009
14062,CS-Spencer Road,CS-SPR,12.99425283,77.61321813
14063,CS-Ramamurthy Nagar,CSRMN2,13.01147275,77.67694339
14064,CS-Kasthuri Nagar,CSKTN1,13.00267869,77.66104594
14065,CS-4th Main Bus Stop,CS-4ThMR,13.0056789,77.65103995
14066,CS-Ramamurthy Nagar Bridge,CS-RMNB,13.01293883,77.66206652
14067,CS-Indian Express,CSIDE,12.9839684,77.59769082
14068,CS-Isolation Hospital,CSISH1,12.98472896,77.64279887
14069,CS-New Baldwin School,CS-NBS,13.01453034,77.65761137
14072,CS-HBR Lay Out 5th Block,CSHLB,13.03518444,77.62844302
14073,CS-Kammanahalli Circle,CSKHC3,13.01446109,77.635746
14074,CS-M K Ahmed Stores,CSMAS,13.00788852,77.63564944
14075,CS-Indiranagara 100ft Road,CSIDR,12.96692431,77.64153421
14076,CS-Domlur Anugraha House,CSDAH,12.96118497,77.63689131
14077,CS-Lavanya Talkies,CSLNT,12.98591163,77.61534244
14078,CS-  ESI Hospital 12th Main Road  Indiranagar,CSESIHI,12.97093648,77.63603568
14079,KIDB CIrcle Bagaluru,KIDBBLR,13.17500864,77.71710277
14080,KIDB Circle Bagaluru,KIDBLR2,13.17492245,77.71696597
14081,CS-Gokula,GKLA,13.04146689,77.55729139
14082,CS-Mathikere,MTKRE,13.034767,77.5574322
14083,Yashavanthapura Toll Gate,YPRTL,13.01752354,77.56077658
14084,Sadashivanagara Basyam Circle,SNBCR,13.00644985,77.57873431
14085,CS-Jalahalli Cross,CSJHCS,13.040227,77.51849927
14086,CS-BEL Market,CSBELMT,13.05387584,77.55026937
14087,Sadashivanagara Basyam Circle,SDNBC,13.00630481,77.57879399
14088,CS-Yashavanthapura Toll Gate,CSYPRTOLL,13.0175291,77.56074741
14089,CS-Gokula,CSGKL3,13.04131174,77.55717136
14090,CS-BEL Market,CSBEKMKT,13.05343818,77.55069315
14091,CS-Kammagondanahalli Bridge,KMGBDGE,13.05486776,77.5345647
14092,CS-Jalahalli Cross,CSJLHS,13.04016364,77.51850598
14093,CS-Bone Mill,BONMIL,13.06377394,77.50503995
14094,CS-Halasuru Lake,CS-HLSLKE,12.98071506,77.61602439
14095,CS-Kurubarahalli,CSKBH1,13.00078394,77.53585249
14096,CS-Swastik,CSSWK,12.989193,77.57424563
14097,CS-Ganesh Temple,CSGNTP,12.99521329,77.59212859
14098,CS- Dattatreya Temple ,CSDTHT,12.9988343,77.5748384
14099,CS-Chikkabanavara,CSCKB,13.08053378,77.50251129
14100,CS-Chikkabanavara,CSCKBR,13.08055304,77.50246704
14101,CS-Sapthagiri College,STPC2,13.06663787,77.50319291
14102,CS-Bagalakunte Cross,BGKT,13.05674217,77.5073044
14103,CS-Bagalakunte Cross,CSBGLTC,13.05654947,77.50722829
14104,CS-Widia School,WDYSC,13.05107676,77.50771612
14105,CS-Widia School,WIDASCH,13.0511558,77.50785291
14106,CS-Gorguntepalya,GGPLY5,13.0288904,77.54014235
14107,CS- Divanara Palya,DVRPL,13.02610965,77.56192792
14108,CS-Bomay Dying,CSBMBD,13.02502289,77.5575177
14109,CS-Bombay Dying,BMBDNG,13.02506045,77.55755559
14110,CS-Bone Mill,CSBML,13.06380137,77.50505671
14111,CS-Yashavanthapura Circle,CSYPRC,13.0187214,77.5576726
14112,CS-Yashavanthapura Circle,CSYPRCRL,13.01875439,77.5576793
14113,CS-Chikkabidarakallu,CKBKL,13.05236493,77.48747282
14114,CS-Rukmininagara,RKMNR,13.04081396,77.5047962
14115,CS-Nagasandra Andrahalli Main Road,CSNGSDR,13.03847071,77.50449881
14116,CS-TVS Cross,CSTVSC,13.02864705,77.51965731
14117,CS-Syatem Jalahalli,CSSTM JHC,13.0351178,77.51803592
14118,CS-Sonal Garments,SONLGRS,13.02158355,77.52671555
14119,CS-Sonal Garments,SONLGRS,13.02158355,77.52671555
14120,CS-Laggere Cross,CSLGRCS,13.02265432,77.52351165
14121,CS-Laggere Cross,CSLGRCS,13.02265432,77.52351165
14122,CS-Canara Bank Subramanyanagara,CNRSBRN,13.00476736,77.55985424
14123,CS-Gayatrinagara,CSGTRN,13.00128769,77.56080743
14124, East West College,ESTC,13.0054842,77.55682603
14125, East West College,ESTC,13.0054842,77.55682603
14126,Canara Bank Subramanyanagara,CNRSRMN,13.00473154,77.55979188
14127,CS-Dattatreya Temple,DTHT,12.99896236,77.57451922
14128,Harohalli Palya (Seethakempanahalli),HHP,13.17120327,77.51163751
14129,Harohalli Palya (Seethakempanahalli),HHP,13.17120327,77.51163751
14130,Harohalli Palya,HHPL,13.17113134,77.51154933
14131,Thippagondanahalli Tumkur Road,TGHL,13.16007495,77.32270002
14132,Thippagondanahalli Tumkur Road,TGHTD,13.16020295,77.32294679
14133,Dodderi Tumkur Road,DDRI,13.16967826,77.30925411
14134,Dodderi Tumkur Road,DDRIT,13.16985846,77.30932921
14135,Mahimapura Temple,MHMT,13.17843763,77.2936812
14136,Mahimapura Temple,MHMPRT,13.17860738,77.29378849
14137,Kattiganuru,KTGNR,13.18771117,77.28201896
14138,Kattiganuru,KTGNR2,13.18788873,77.28210479
14139,Bilanakote,BLKTE,13.19775728,77.27177292
14140,Bilanakote,BLNKTE,13.19792963,77.27183461
14141,Sompura Tumakur Road,SMPRA,13.21806764,77.25141495
14142,Sompura Tumakur Road,SMPR2,13.21814469,77.25163087
14143,Dabaspete,DBSPT,13.22769998,77.24143714
14144,Dabaspete,DBSPTE,13.22778353,77.2418046
14145,Thandya Dabaspete,TNDY2,13.21321346,77.23977685
14146,Thandya Dabaspete,THNDYA,13.21320302,77.23990291
14147,Kengal Dabaspete,KNGLD,13.21046908,77.2272563
14148,Kengal Dabaspete,KNGLDBT,13.21055786,77.22715706
14149,Gidaveerasagara,GDVRSR,13.21645655,77.2036019
14150,Gidaveerasagara,GDVRSGR,13.21628161,77.20358312
14151,Kere Kattiganuru,KRKTNR,13.17611051,77.27220744
14152,Kere Kattiganuru,KRNRU,13.17602191,77.27205187
14153,Machenahalli Dabaspete,MCHLD,13.18015342,77.25553215
14154,Machenahalli  Dabaspete,MCHDT,13.18014037,77.25568235
14155,CS-Gottigere Nice Road Jn,CSGTGR,12.85072966,77.58830175
14156,CS-Kalena Agrahara,CSKLN,12.86597971,77.59178795
14157,CS-Kalena Agrahara,CSKLNA,12.86617125,77.59190798
14158,CS-Arekere BPL,ARKBPL,12.88687752,77.59682279
14159,CS-Arekere BPL,CSARKBPL,12.88725305,77.59704039
